мітка_часу,навантаження_мвт,температура_с,вітер_м_с,свято,потужність_мвт
2024-01-18 02:00:00,4037.3,-2.2,2.0,0,5120.5
2024-01-18 03:00:00,4194.2,-7.7,0.9,0,5114.5
2024-01-18 04:00:00,4403.7,-8.9,7.1,0,5103.7
2024-01-18 05:00:00,3917.6,-0.5,6.8,0,5125.6
2024-01-18 06:00:00,4361.0,-3.3,1.0,0,5075.0
2024-01-18 07:00:00,4639.3,-6.5,3.1,0,5031.8
2024-01-18 08:00:00,4209.6,0.4,7.3,0,5115.7
2024-01-18 09:00:00,4778.7,-3.9,3.0,0,5117.6
2024-01-18 10:00:00,4642.0,-0.7,3.0,0,5116.2
2024-01-18 11:00:00,4920.8,-4.1,3.4,0,5063.2
2024-01-18 12:00:00,4505.7,1.9,1.8,0,5025.2
2024-01-18 13:00:00,4629.0,1.0,0.6,0,5070.6
2024-01-18 14:00:00,4953.0,-5.0,6.1,0,5108.1
2024-01-18 15:00:00,4675.7,-1.4,0.3,0,5112.2
2024-01-18 16:00:00,4694.5,-2.3,4.5,0,5039.5
2024-01-18 17:00:00,4591.8,-0.2,5.8,0,5076.8
2024-01-18 18:00:00,4852.0,-7.2,1.1,0,4995.5
2024-01-18 19:00:00,4243.9,-2.2,2.2,0,5110.2
2024-01-18 20:00:00,4290.0,-1.1,6.4,0,5021.8
2024-01-18 21:00:00,4632.7,-9.6,5.1,0,5100.2
2024-01-18 22:00:00,4315.0,-7.8,2.8,0,5003.5
2024-01-18 23:00:00,4431.3,-10.4,6.4,0,5112.6
2024-01-19 00:00:00,4136.2,-5.0,6.4,0,5080.3
2024-01-19 01:00:00,3844.6,-2.1,4.5,0,5025.2
2024-01-19 02:00:00,3793.1,0.3,2.2,0,5098.8
2024-01-19 03:00:00,4157.0,-4.0,3.2,0,5034.7
2024-01-19 04:00:00,3872.7,0.7,4.6,0,5101.7
2024-01-19 05:00:00,4563.6,-8.3,3.6,0,5050.5
2024-01-19 06:00:00,4760.2,-9.3,5.9,0,4978.2
2024-01-19 07:00:00,4604.0,-4.4,0.9,0,5015.1
2024-01-19 08:00:00,4731.8,-3.1,1.0,0,5042.7
2024-01-19 09:00:00,4701.2,-4.3,4.4,0,5132.7
2024-01-19 10:00:00,5168.7,-10.4,3.0,0,5109.3
2024-01-19 11:00:00,4916.3,-4.5,2.7,0,5145.4
2024-01-19 12:00:00,5135.9,-8.1,0.5,0,5146.9
2024-01-19 13:00:00,4865.5,-2.2,4.0,0,5037.5
2024-01-19 14:00:00,4678.3,-3.1,3.9,0,5054.8
2024-01-19 15:00:00,5052.3,-7.0,5.3,0,5043.7
2024-01-19 16:00:00,4747.7,-5.7,4.1,0,5030.7
2024-01-19 17:00:00,4786.1,-7.4,3.7,0,4972.2
2024-01-19 18:00:00,4680.3,-4.4,6.4,0,5063.5
2024-01-19 19:00:00,4308.4,-1.3,1.4,0,5000.0
2024-01-19 20:00:00,4587.8,-7.2,5.1,0,5062.5
2024-01-19 21:00:00,4158.2,-2.7,0.7,0,5170.0
2024-01-19 22:00:00,4353.2,-5.8,2.3,0,5038.8
2024-01-19 23:00:00,4184.4,-6.6,1.6,0,5074.0
2024-01-20 00:00:00,3876.2,-4.4,5.6,0,5112.8
2024-01-20 01:00:00,4212.7,-7.2,3.9,0,5081.5
2024-01-20 02:00:00,3919.4,-5.8,4.0,0,5082.1
2024-01-20 03:00:00,4131.0,-7.7,1.8,0,5049.4
2024-01-20 04:00:00,3791.8,1.8,3.4,0,5055.9
2024-01-20 05:00:00,4159.3,-4.0,2.5,0,5019.5
2024-01-20 06:00:00,4428.3,-6.2,4.8,0,5109.8
2024-01-20 07:00:00,4351.4,-3.5,2.0,0,4980.4
2024-01-20 08:00:00,4484.0,-4.5,6.7,0,5116.1
2024-01-20 09:00:00,4905.7,-4.8,0.6,0,4997.3
2024-01-20 10:00:00,4634.3,-2.3,2.4,0,5115.6
2024-01-20 11:00:00,4523.9,-1.8,7.4,0,5049.8
2024-01-20 12:00:00,4980.7,-5.7,3.1,0,5005.9
2024-01-20 13:00:00,4927.9,-5.8,1.4,0,5096.5
2024-01-20 14:00:00,4883.4,-4.9,4.4,0,5113.9
2024-01-20 15:00:00,5350.3,-11.0,3.0,0,5045.6
2024-01-20 16:00:00,5022.4,-8.7,2.3,0,5103.5
2024-01-20 17:00:00,4369.3,-0.0,1.8,0,4953.3
2024-01-20 18:00:00,4380.5,0.8,9.5,0,5001.5
2024-01-20 19:00:00,4644.8,-4.9,3.5,0,5132.1
2024-01-20 20:00:00,4337.5,-2.4,0.1,0,5056.3
2024-01-20 21:00:00,3972.7,-3.2,7.0,0,4974.4
2024-01-20 22:00:00,3602.8,5.1,5.2,0,5032.6
2024-01-20 23:00:00,3942.1,-0.8,2.5,0,5021.3
2024-01-21 00:00:00,4058.3,-4.4,2.1,0,5062.4
2024-01-21 01:00:00,4154.2,-6.9,5.3,0,5052.2
2024-01-21 02:00:00,4199.0,-8.8,3.5,0,5079.7
2024-01-21 03:00:00,3938.7,-3.4,0.1,0,5067.3
2024-01-21 04:00:00,4494.3,-6.3,7.6,0,5138.7
2024-01-21 05:00:00,4493.5,-8.3,3.1,0,5092.0
2024-01-21 06:00:00,4547.7,-6.0,7.0,0,5093.6
2024-01-21 07:00:00,4673.1,-7.3,6.6,0,5129.0
2024-01-21 08:00:00,4341.8,1.0,2.0,0,5051.3
2024-01-21 09:00:00,4568.8,-1.4,6.1,0,5007.6
2024-01-21 10:00:00,4706.2,-4.1,2.7,0,5131.1
2024-01-21 11:00:00,4478.6,0.4,0.3,0,5077.5
2024-01-21 12:00:00,4958.3,-3.8,3.2,0,5077.7
2024-01-21 13:00:00,5119.5,-6.6,4.8,0,5039.1
2024-01-21 14:00:00,4758.8,0.5,3.1,0,5039.9
2024-01-21 15:00:00,4867.8,-2.4,3.4,0,5113.1
2024-01-21 16:00:00,4914.4,-7.1,6.3,0,5120.0
2024-01-21 17:00:00,4869.0,-4.6,4.2,0,5109.9
2024-01-21 18:00:00,4835.9,-6.7,2.3,0,5110.4
2024-01-21 19:00:00,4789.9,-8.2,5.4,0,5099.2
2024-01-21 20:00:00,4462.3,-1.3,4.4,0,5077.3
2024-01-21 21:00:00,4186.8,1.7,1.0,0,5062.0
2024-01-21 22:00:00,4458.3,-8.2,4.9,0,5131.3
2024-01-21 23:00:00,4083.1,-2.3,4.8,0,5052.0
2024-01-22 00:00:00,4274.7,-5.9,4.0,0,5092.4
2024-01-22 01:00:00,4068.7,-5.4,5.8,0,5033.7
2024-01-22 02:00:00,4101.1,-5.7,2.7,0,5041.0
2024-01-22 03:00:00,4311.3,-6.5,4.7,0,5062.1
2024-01-22 04:00:00,4095.6,-3.8,0.9,0,5033.7
2024-01-22 05:00:00,4468.3,-6.4,4.8,0,5113.8
2024-01-22 06:00:00,4363.8,-3.1,7.9,0,5006.5
2024-01-22 07:00:00,4429.7,-4.1,2.0,0,5078.9
2024-01-22 08:00:00,4665.9,-4.7,2.5,0,5080.6
2024-01-22 09:00:00,5016.6,-6.7,2.6,0,4983.4
2024-01-22 10:00:00,4933.6,-5.7,4.3,0,5051.9
2024-01-22 11:00:00,4774.0,-1.7,1.9,0,5086.7
2024-01-22 12:00:00,4887.0,-2.4,4.8,0,5095.4
2024-01-22 13:00:00,5177.1,-6.9,5.7,0,5063.7
2024-01-22 14:00:00,4891.9,-3.6,5.1,0,5107.8
2024-01-22 15:00:00,4801.0,-1.7,0.5,0,5068.5
2024-01-22 16:00:00,5008.9,-8.9,6.0,0,5074.6
2024-01-22 17:00:00,4560.7,-2.3,5.9,0,5086.5
2024-01-22 18:00:00,4666.2,-5.9,5.7,0,5120.3
2024-01-22 19:00:00,4462.2,-2.2,4.7,0,5040.2
2024-01-22 20:00:00,4526.3,-6.2,4.4,0,5049.6
2024-01-22 21:00:00,4544.6,-9.4,6.1,0,5040.5
2024-01-22 22:00:00,4501.2,-8.8,7.8,0,5057.3
2024-01-22 23:00:00,4147.7,-3.8,2.1,0,5145.3
2024-01-23 00:00:00,4012.3,-3.1,6.2,0,5105.8
2024-01-23 01:00:00,4091.8,-6.6,3.8,0,5020.6
2024-01-23 02:00:00,3904.0,-1.9,3.7,0,5047.1
2024-01-23 03:00:00,4222.8,-8.8,0.9,0,5095.8
2024-01-23 04:00:00,4220.0,-4.0,3.4,0,5031.8
2024-01-23 05:00:00,4389.2,-7.5,2.0,0,5040.9
2024-01-23 06:00:00,4451.5,-5.8,3.1,0,5144.4
2024-01-23 07:00:00,4494.9,-3.7,1.8,0,5046.5
2024-01-23 08:00:00,4879.2,-6.4,3.1,0,5124.9
2024-01-23 09:00:00,4899.2,-5.0,3.2,0,5139.9
2024-01-23 10:00:00,4655.0,-0.8,4.2,0,5040.5
2024-01-23 11:00:00,5134.2,-5.6,0.8,0,5032.6
2024-01-23 12:00:00,4602.2,-1.3,1.1,0,5063.3
2024-01-23 13:00:00,5355.4,-7.2,4.7,0,5022.7
2024-01-23 14:00:00,4926.8,-2.3,2.4,0,5083.2
2024-01-23 15:00:00,4663.6,0.5,6.1,0,5066.9
2024-01-23 16:00:00,5173.0,-11.3,4.5,0,5095.2
2024-01-23 17:00:00,4832.5,-6.2,5.2,0,5147.0
2024-01-23 18:00:00,4597.5,-2.1,6.8,0,5118.0
2024-01-23 19:00:00,4611.3,-4.4,3.4,0,5101.6
2024-01-23 20:00:00,4406.9,-2.7,2.9,0,4978.8
2024-01-23 21:00:00,4309.4,-5.7,5.7,0,5099.3
2024-01-23 22:00:00,4090.1,-3.6,5.0,0,5163.3
2024-01-23 23:00:00,4166.8,-4.3,3.6,0,4926.6
2024-01-24 00:00:00,3992.2,-0.2,6.8,0,5114.8
2024-01-24 01:00:00,4034.0,-3.0,3.6,0,5072.3
2024-01-24 02:00:00,4184.9,-2.7,4.1,0,5037.8
2024-01-24 03:00:00,4195.7,-5.0,4.0,0,5120.4
2024-01-24 04:00:00,4276.6,-5.2,2.1,0,5165.8
2024-01-24 05:00:00,4430.6,-5.0,4.2,0,5119.1
2024-01-24 06:00:00,4465.7,-2.6,6.8,0,5061.7
2024-01-24 07:00:00,4456.4,-5.0,4.9,0,5033.1
2024-01-24 08:00:00,4480.2,-2.9,4.1,0,5087.5
2024-01-24 09:00:00,4364.8,2.5,3.7,0,5124.0
2024-01-24 10:00:00,5007.7,-1.1,4.7,0,5060.9
2024-01-24 11:00:00,4946.1,-4.7,5.5,0,5065.8
2024-01-24 12:00:00,4734.4,-0.1,5.2,0,5221.4
2024-01-24 13:00:00,5110.0,-5.0,3.3,0,5134.2
2024-01-24 14:00:00,5419.9,-9.9,4.6,0,5137.8
2024-01-24 15:00:00,5109.3,-6.8,5.0,0,5007.3
2024-01-24 16:00:00,5283.9,-9.4,2.0,0,5044.9
2024-01-24 17:00:00,4689.7,-4.8,4.3,0,5084.0
2024-01-24 18:00:00,4560.5,-3.7,0.3,0,5030.2
2024-01-24 19:00:00,4367.7,1.3,5.0,0,5160.3
2024-01-24 20:00:00,4355.5,-2.8,5.3,0,5150.8
2024-01-24 21:00:00,4204.4,-4.4,5.5,0,5053.6
2024-01-24 22:00:00,3946.1,-1.2,3.2,0,5169.5
2024-01-24 23:00:00,4377.6,-10.4,4.6,0,5080.1
2024-01-25 00:00:00,4058.5,-2.9,6.8,0,5212.9
2024-01-25 01:00:00,4011.5,-1.3,6.8,0,5090.7
2024-01-25 02:00:00,4277.1,-8.1,3.9,0,5112.2
2024-01-25 03:00:00,4006.9,-0.2,4.3,0,5153.4
2024-01-25 04:00:00,4115.3,-2.6,6.2,0,5147.3
2024-01-25 05:00:00,4490.5,-4.9,1.0,0,5109.0
2024-01-25 06:00:00,4568.3,-1.7,3.4,0,5076.4
2024-01-25 07:00:00,4122.2,3.2,6.7,0,5109.1
2024-01-25 08:00:00,4665.5,-3.1,6.0,0,5042.6
2024-01-25 09:00:00,4754.5,-2.9,4.7,0,5091.0
2024-01-25 10:00:00,4944.7,-5.0,1.0,0,5028.0
2024-01-25 11:00:00,5138.3,-6.2,3.9,0,4994.4
2024-01-25 12:00:00,4868.0,-1.1,2.8,0,5086.0
2024-01-25 13:00:00,5089.5,-6.2,4.7,0,5146.6
2024-01-25 14:00:00,5087.0,-3.4,2.4,0,5129.7
2024-01-25 15:00:00,5027.4,-5.1,1.9,0,5079.3
2024-01-25 16:00:00,4729.1,-2.2,0.1,0,5170.8
2024-01-25 17:00:00,4944.4,-2.6,6.4,0,5055.0
2024-01-25 18:00:00,4463.2,-0.5,3.2,0,4987.5
2024-01-25 19:00:00,4638.9,-5.2,4.3,0,4974.3
2024-01-25 20:00:00,4473.5,-4.4,4.0,0,5024.4
2024-01-25 21:00:00,4442.1,-6.6,1.9,0,5124.3
2024-01-25 22:00:00,4322.1,-5.0,1.5,0,5051.7
2024-01-25 23:00:00,3997.7,-2.5,2.0,0,5106.5
2024-01-26 00:00:00,4047.5,-1.3,2.6,0,5168.9
2024-01-26 01:00:00,4043.3,-6.3,4.7,0,5031.6
2024-01-26 02:00:00,3841.4,-0.9,2.4,0,5110.5
2024-01-26 03:00:00,4125.4,0.5,7.5,0,5113.5
2024-01-26 04:00:00,4028.5,-2.3,6.1,0,5043.5
2024-01-26 05:00:00,3824.1,2.1,5.6,0,5154.3
2024-01-26 06:00:00,4419.9,-5.8,3.8,0,5072.2
2024-01-26 07:00:00,4914.5,-7.3,7.0,0,5067.4
2024-01-26 08:00:00,4773.3,-8.9,3.6,0,5192.1
2024-01-26 09:00:00,4412.9,1.0,3.9,0,5112.7
2024-01-26 10:00:00,4598.4,-1.6,4.3,0,5132.8
2024-01-26 11:00:00,4913.0,-3.7,5.4,0,5154.3
2024-01-26 12:00:00,4882.2,-2.7,5.3,0,5054.0
2024-01-26 13:00:00,5145.1,-6.9,3.0,0,5149.0
2024-01-26 14:00:00,4724.4,3.8,2.9,0,5061.5
2024-01-26 15:00:00,4787.8,-3.1,5.3,0,5059.3
2024-01-26 16:00:00,4829.1,-3.2,5.4,0,5073.0
2024-01-26 17:00:00,4674.1,-1.3,3.2,0,5055.5
2024-01-26 18:00:00,4476.6,-2.1,0.8,0,5127.7
2024-01-26 19:00:00,4549.8,-2.9,3.6,0,5099.9
2024-01-26 20:00:00,4505.7,-5.9,5.2,0,5062.0
2024-01-26 21:00:00,4275.1,-2.1,7.6,0,5120.3
2024-01-26 22:00:00,3920.9,2.1,1.6,0,5072.8
2024-01-26 23:00:00,3739.3,0.5,3.1,0,5070.2
2024-01-27 00:00:00,4000.7,1.4,3.2,0,5092.1
2024-01-27 01:00:00,4372.1,-4.9,6.7,0,5112.8
2024-01-27 02:00:00,4233.8,-6.4,3.9,0,5109.1
2024-01-27 03:00:00,4079.7,-3.8,2.2,0,5071.5
2024-01-27 04:00:00,4365.1,-3.2,5.1,0,5132.0
2024-01-27 05:00:00,4336.2,-0.1,3.2,0,5078.5
2024-01-27 06:00:00,4679.3,-8.5,1.6,0,5056.9
2024-01-27 07:00:00,4272.4,1.2,2.2,0,5016.2
2024-01-27 08:00:00,4680.4,-3.9,7.5,0,5138.8
2024-01-27 09:00:00,4677.3,-4.7,4.8,0,5090.3
2024-01-27 10:00:00,5013.6,-6.4,4.2,0,5100.2
2024-01-27 11:00:00,5403.2,-8.4,3.5,0,5141.9
2024-01-27 12:00:00,4818.8,-0.9,4.6,0,5065.8
2024-01-27 13:00:00,4881.5,-3.2,4.6,0,5020.9
2024-01-27 14:00:00,5264.1,-7.3,4.6,0,5093.1
2024-01-27 15:00:00,5101.1,-7.3,4.2,0,5105.0
2024-01-27 16:00:00,4917.8,-4.4,5.7,0,5076.5
2024-01-27 17:00:00,4358.2,1.6,4.0,0,5163.3
2024-01-27 18:00:00,4601.8,-4.2,2.0,0,4965.3
2024-01-27 19:00:00,4863.8,-7.9,2.8,0,5145.6
2024-01-27 20:00:00,4477.4,-4.1,0.0,0,5129.2
2024-01-27 21:00:00,4281.8,-4.2,8.1,0,5112.5
2024-01-27 22:00:00,4644.6,-11.5,5.7,0,4922.9
2024-01-27 23:00:00,4098.1,-3.6,2.3,0,5153.8
2024-01-28 00:00:00,4066.9,-4.0,3.4,0,5041.4
2024-01-28 01:00:00,4109.3,-1.2,2.7,0,5067.3
2024-01-28 02:00:00,3915.6,2.3,7.1,0,5084.2
2024-01-28 03:00:00,3985.8,0.1,1.2,0,5113.1
2024-01-28 04:00:00,4284.3,-4.1,4.2,0,5124.7
2024-01-28 05:00:00,4494.6,-6.6,3.8,0,5137.4
2024-01-28 06:00:00,4070.7,4.4,5.7,0,5133.5
2024-01-28 07:00:00,4461.0,-3.1,3.8,0,5105.4
2024-01-28 08:00:00,4752.3,-3.2,0.5,0,5113.5
2024-01-28 09:00:00,4817.7,-3.4,3.5,0,5038.2
2024-01-28 10:00:00,4811.4,-2.7,2.1,0,5055.2
2024-01-28 11:00:00,4921.7,-3.7,4.2,0,5137.5
2024-01-28 12:00:00,5177.4,-5.0,6.9,0,5134.6
2024-01-28 13:00:00,5089.3,-4.9,0.5,0,5128.9
2024-01-28 14:00:00,4926.2,-3.4,2.4,0,5067.0
2024-01-28 15:00:00,5003.1,-4.9,2.9,0,5138.2
2024-01-28 16:00:00,5074.5,-5.4,3.2,0,5034.6
2024-01-28 17:00:00,4598.8,-3.0,5.5,0,5146.6
2024-01-28 18:00:00,4675.8,-4.1,3.7,0,5079.7
2024-01-28 19:00:00,4411.2,1.2,4.8,0,5176.9
2024-01-28 20:00:00,4839.3,-11.2,2.7,0,5016.6
2024-01-28 21:00:00,4180.4,-0.0,4.5,0,5180.9
2024-01-28 22:00:00,4147.7,0.4,5.6,0,5074.6
2024-01-28 23:00:00,4556.2,-9.5,2.5,0,5073.7
2024-01-29 00:00:00,4123.4,-4.2,5.6,0,5105.5
2024-01-29 01:00:00,4142.9,-4.3,4.1,0,5060.9
2024-01-29 02:00:00,4416.0,-7.4,6.1,0,5092.1
2024-01-29 03:00:00,4372.7,-5.5,3.6,0,5058.9
2024-01-29 04:00:00,4395.3,-6.5,4.8,0,5060.7
2024-01-29 05:00:00,4049.8,2.1,3.9,0,5120.1
2024-01-29 06:00:00,4315.7,-0.4,3.8,0,5050.7
2024-01-29 07:00:00,4484.3,0.6,4.5,0,5057.3
2024-01-29 08:00:00,4659.6,-1.0,5.1,0,5027.1
2024-01-29 09:00:00,5048.7,-6.6,1.5,0,5070.6
2024-01-29 10:00:00,4863.3,-4.7,6.9,0,5161.3
2024-01-29 11:00:00,4836.4,-1.7,0.3,0,5053.5
2024-01-29 12:00:00,5194.8,-6.8,2.6,0,5059.2
2024-01-29 13:00:00,5025.2,-1.0,3.8,0,5105.4
2024-01-29 14:00:00,5016.2,-3.9,4.8,0,5077.2
2024-01-29 15:00:00,5143.5,-4.3,7.2,0,5207.2
2024-01-29 16:00:00,4696.6,-1.0,0.3,0,5087.6
2024-01-29 17:00:00,4658.7,-1.8,3.0,0,5112.5
2024-01-29 18:00:00,4783.6,-4.3,0.3,0,5142.9
2024-01-29 19:00:00,4522.9,0.3,4.1,0,5142.0
2024-01-29 20:00:00,4590.6,-6.4,4.5,0,5107.4
2024-01-29 21:00:00,3976.3,-1.3,7.2,0,5087.7
2024-01-29 22:00:00,3987.4,-1.4,4.2,0,5196.9
2024-01-29 23:00:00,4238.3,-4.1,6.1,0,5090.8
2024-01-30 00:00:00,3925.5,-2.1,5.2,0,5076.7
2024-01-30 01:00:00,4205.0,-6.8,3.1,0,5066.5
2024-01-30 02:00:00,3985.2,-0.3,1.2,0,5012.4
2024-01-30 03:00:00,3950.0,-3.6,4.6,0,5139.8
2024-01-30 04:00:00,4281.7,-4.6,1.0,0,4981.4
2024-01-30 05:00:00,4053.4,0.1,6.6,0,5098.5
2024-01-30 06:00:00,4407.3,-5.2,3.7,0,5088.5
2024-01-30 07:00:00,4714.2,-7.3,6.4,0,5210.8
2024-01-30 08:00:00,4836.6,-7.7,3.0,0,5007.2
2024-01-30 09:00:00,4732.4,-1.2,4.5,0,5053.7
2024-01-30 10:00:00,5230.4,-6.9,4.4,0,5092.0
2024-01-30 11:00:00,4606.6,2.2,3.9,0,5088.9
2024-01-30 12:00:00,5319.6,-9.3,3.1,0,5071.3
2024-01-30 13:00:00,4669.5,2.0,4.8,0,5094.7
2024-01-30 14:00:00,4854.0,-2.4,2.1,0,5035.8
2024-01-30 15:00:00,4845.8,-3.3,1.6,0,5116.6
2024-01-30 16:00:00,4816.4,-4.7,6.5,0,4982.7
2024-01-30 17:00:00,4588.3,-1.8,5.5,0,5097.5
2024-01-30 18:00:00,4849.9,-3.2,4.1,0,5068.7
2024-01-30 19:00:00,4311.4,0.3,7.3,0,5149.6
2024-01-30 20:00:00,4131.7,-2.7,3.5,0,5186.5
2024-01-30 21:00:00,4251.9,-2.6,6.6,0,5082.2
2024-01-30 22:00:00,4136.3,-4.1,4.4,0,5168.3
2024-01-30 23:00:00,4181.7,-3.2,2.0,0,5082.9
2024-01-31 00:00:00,4075.5,-2.0,7.7,0,5053.4
2024-01-31 01:00:00,4370.7,-8.0,6.0,0,5189.0
2024-01-31 02:00:00,4323.5,-7.0,3.8,0,5127.8
2024-01-31 03:00:00,4022.5,-0.7,5.5,0,5102.0
2024-01-31 04:00:00,4072.7,-2.4,3.2,0,5136.1
2024-01-31 05:00:00,4360.5,-3.5,5.7,0,5115.4
2024-01-31 06:00:00,4548.2,-2.9,0.8,0,5098.3
2024-01-31 07:00:00,4691.4,-1.9,2.0,0,5035.4
2024-01-31 08:00:00,4753.4,-4.5,6.0,0,5088.2
2024-01-31 09:00:00,4917.9,-5.2,3.5,0,5132.9
2024-01-31 10:00:00,4905.8,-2.3,4.4,0,5095.6
2024-01-31 11:00:00,5288.1,-5.8,1.3,0,5146.9
2024-01-31 12:00:00,4886.1,-1.7,7.7,0,5120.9
2024-01-31 13:00:00,5403.0,-8.0,6.4,0,5057.8
2024-01-31 14:00:00,4739.9,0.2,3.6,0,5035.8
2024-01-31 15:00:00,4911.2,-1.5,3.2,0,5093.9
2024-01-31 16:00:00,4942.2,-2.1,6.1,0,5075.5
2024-01-31 17:00:00,4496.3,0.0,8.0,0,5118.6
2024-01-31 18:00:00,4350.8,2.1,5.9,0,5065.8
2024-01-31 19:00:00,4495.3,0.1,8.3,0,5071.0
2024-01-31 20:00:00,4807.2,-8.4,2.2,0,5154.4
2024-01-31 21:00:00,4643.6,-6.8,2.4,0,5109.1
2024-01-31 22:00:00,4425.3,-4.8,1.6,0,5066.6
2024-01-31 23:00:00,4133.9,-2.8,4.9,0,5102.6
2024-02-01 00:00:00,4273.1,-1.2,4.4,0,5173.6
2024-02-01 01:00:00,4237.0,-5.0,3.7,0,5119.4
2024-02-01 02:00:00,3797.2,-2.2,5.6,0,5134.3
2024-02-01 03:00:00,4262.5,-5.0,6.5,0,5067.1
2024-02-01 04:00:00,4296.3,-4.6,0.9,0,5156.0
2024-02-01 05:00:00,4644.7,-7.0,2.8,0,5220.6
2024-02-01 06:00:00,4557.9,-5.6,5.6,0,5065.1
2024-02-01 07:00:00,4906.2,-6.8,3.1,0,5045.6
2024-02-01 08:00:00,4912.4,-5.7,2.4,0,5113.5
2024-02-01 09:00:00,4517.6,0.4,6.0,0,5148.5
2024-02-01 10:00:00,5050.1,-5.6,1.4,0,5100.1
2024-02-01 11:00:00,4416.8,5.1,3.4,0,5052.0
2024-02-01 12:00:00,4942.8,-1.3,4.7,0,5099.3
2024-02-01 13:00:00,4917.7,-2.2,2.9,0,5134.6
2024-02-01 14:00:00,5177.4,-5.4,5.6,0,5084.3
2024-02-01 15:00:00,4815.0,-0.7,2.9,0,5135.0
2024-02-01 16:00:00,4982.6,-4.5,6.8,0,5162.9
2024-02-01 17:00:00,4984.8,-2.4,3.7,0,5116.7
2024-02-01 18:00:00,4219.4,4.9,5.3,0,5103.3
2024-02-01 19:00:00,4394.8,-3.1,5.5,0,5146.2
2024-02-01 20:00:00,4370.1,0.7,2.7,0,5061.9
2024-02-01 21:00:00,4555.2,-4.9,0.1,0,5056.9
2024-02-01 22:00:00,4056.5,-2.9,4.7,0,5091.4
2024-02-01 23:00:00,3838.3,2.5,4.1,0,5080.1
2024-02-02 00:00:00,4272.4,-4.5,5.1,0,5067.4
2024-02-02 01:00:00,3900.6,2.8,3.5,0,5199.1
2024-02-02 02:00:00,4028.0,-0.5,3.1,0,5216.2
2024-02-02 03:00:00,4267.6,-4.3,8.0,0,5089.9
2024-02-02 04:00:00,4061.7,-0.7,1.1,0,5112.2
2024-02-02 05:00:00,3954.5,0.3,5.5,0,5098.2
2024-02-02 06:00:00,4562.7,-0.8,2.9,0,5163.0
2024-02-02 07:00:00,4740.8,-7.4,3.3,0,5172.9
2024-02-02 08:00:00,4836.9,-4.8,3.4,0,5018.7
2024-02-02 09:00:00,4833.0,-3.4,2.4,0,5131.4
2024-02-02 10:00:00,5003.4,-2.9,5.1,0,5042.3
2024-02-02 11:00:00,4872.6,-0.8,6.8,0,5195.5
2024-02-02 12:00:00,5001.9,-2.1,4.9,0,5129.6
2024-02-02 13:00:00,5015.1,-6.7,4.2,0,5066.4
2024-02-02 14:00:00,4866.3,-1.5,2.0,0,5095.5
2024-02-02 15:00:00,4937.4,-0.8,5.0,0,5093.2
2024-02-02 16:00:00,4866.4,-1.0,8.3,0,5133.9
2024-02-02 17:00:00,4522.0,0.6,3.2,0,5159.7
2024-02-02 18:00:00,4395.4,-0.1,3.2,0,5050.2
2024-02-02 19:00:00,4513.2,-1.3,2.9,0,5199.5
2024-02-02 20:00:00,4179.1,-2.9,3.0,0,5187.9
2024-02-02 21:00:00,4495.3,-7.6,1.5,0,5063.8
2024-02-02 22:00:00,4362.9,-1.4,4.8,0,5111.2
2024-02-02 23:00:00,4293.5,-2.0,2.3,0,5193.1
2024-02-03 00:00:00,4146.3,-1.7,0.8,0,5172.1
2024-02-03 01:00:00,4345.0,-6.3,5.5,0,5093.6
2024-02-03 02:00:00,4106.1,-5.7,1.8,0,5151.2
2024-02-03 03:00:00,3949.9,0.7,3.3,0,5260.3
2024-02-03 04:00:00,4233.6,-2.6,6.9,0,5115.7
2024-02-03 05:00:00,4172.1,-0.5,1.2,0,5078.9
2024-02-03 06:00:00,4422.8,-2.4,0.9,0,5119.1
2024-02-03 07:00:00,4705.9,-2.4,4.5,0,5122.8
2024-02-03 08:00:00,4485.0,0.3,6.3,0,5084.3
2024-02-03 09:00:00,4866.2,-4.1,0.9,0,5132.6
2024-02-03 10:00:00,4961.7,-2.2,4.8,0,5047.8
2024-02-03 11:00:00,4919.4,-3.9,5.2,0,5077.2
2024-02-03 12:00:00,5018.8,-3.8,0.1,0,5148.4
2024-02-03 13:00:00,5021.9,-3.4,5.6,0,5022.7
2024-02-03 14:00:00,4988.4,-1.8,5.8,0,5155.6
2024-02-03 15:00:00,5029.8,-3.9,3.4,0,5009.9
2024-02-03 16:00:00,4649.6,1.3,6.5,0,5023.9
2024-02-03 17:00:00,4900.0,-5.2,6.3,0,5085.5
2024-02-03 18:00:00,4624.4,-3.1,4.2,0,5124.8
2024-02-03 19:00:00,4715.1,-3.8,3.1,0,5176.8
2024-02-03 20:00:00,4193.8,1.8,2.1,0,5113.4
2024-02-03 21:00:00,4382.7,-1.9,3.9,0,5098.2
2024-02-03 22:00:00,3986.1,0.6,5.1,0,5139.5
2024-02-03 23:00:00,4343.7,-7.0,3.4,0,5066.9
2024-02-04 00:00:00,4079.4,-1.6,0.4,0,5120.3
2024-02-04 01:00:00,3979.7,0.3,6.5,0,5053.4
2024-02-04 02:00:00,4204.8,-2.1,4.4,0,5117.5
2024-02-04 03:00:00,3982.0,0.8,3.2,0,5106.8
2024-02-04 04:00:00,4415.4,-3.9,5.7,0,5073.1
2024-02-04 05:00:00,4169.3,1.9,7.0,0,5121.6
